"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"KW Richardson","RG Sharma",0.1,0,FALSE,0,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",0.2,0,FALSE,0,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",0.3,2,FALSE,2,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",0.4,1,FALSE,3,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","S Dhawan",0.5,0,FALSE,3,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"KW Richardson","S Dhawan",0.6,0,FALSE,3,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JW Hastings","RG Sharma",1.1,1,FALSE,4,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","S Dhawan",1.2,0,FALSE,4,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",1.3,0,TRUE,5,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",1.3,0,FALSE,5,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",1.4,0,FALSE,5,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",1.5,0,FALSE,5,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",1.6,4,FALSE,9,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"KW Richardson","RG Sharma",2.1,0,FALSE,9,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",2.2,1,FALSE,10,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","S Dhawan",2.3,0,FALSE,10,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"KW Richardson","S Dhawan",2.4,0,FALSE,10,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"KW Richardson","S Dhawan",2.5,0,FALSE,10,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"KW Richardson","S Dhawan",2.6,0,FALSE,10,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JW Hastings","RG Sharma",3.1,1,FALSE,11,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","S Dhawan",3.2,4,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",3.3,0,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",3.4,0,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",3.5,0,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",3.6,0,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"KW Richardson","RG Sharma",4.1,0,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",4.2,0,FALSE,15,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","RG Sharma",4.3,0,FALSE,15,1,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",4.4,1,FALSE,16,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","S Dhawan",4.5,0,FALSE,16,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"KW Richardson","S Dhawan",4.6,0,FALSE,16,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JW Hastings","V Kohli",5.1,0,FALSE,16,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","V Kohli",5.2,0,FALSE,16,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","V Kohli",5.3,0,FALSE,16,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","V Kohli",5.4,1,FALSE,17,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","S Dhawan",5.5,0,FALSE,17,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",5.6,0,FALSE,17,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"KW Richardson","V Kohli",6.1,1,FALSE,18,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","S Dhawan",6.2,0,FALSE,18,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"KW Richardson","S Dhawan",6.3,1,FALSE,19,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"KW Richardson","V Kohli",6.4,0,TRUE,20,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",6.4,0,FALSE,20,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",6.5,1,FALSE,21,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","S Dhawan",6.6,0,TRUE,22,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JW Hastings","S Dhawan",7.1,1,FALSE,23,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","V Kohli",7.2,0,FALSE,23,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","V Kohli",7.3,0,FALSE,23,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","V Kohli",7.4,3,FALSE,26,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JW Hastings","S Dhawan",7.5,2,FALSE,28,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JW Hastings","S Dhawan",7.6,0,FALSE,28,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"KW Richardson","V Kohli",8.1,0,FALSE,28,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",8.2,4,FALSE,32,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",8.3,0,FALSE,32,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","V Kohli",8.4,3,FALSE,35,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"KW Richardson","S Dhawan",8.5,0,FALSE,35,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"KW Richardson","S Dhawan",8.6,0,FALSE,35,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","V Kohli",9.1,1,FALSE,36,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"JP Faulkner","S Dhawan",9.2,1,FALSE,37,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","V Kohli",9.3,1,FALSE,38,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"JP Faulkner","S Dhawan",9.4,1,FALSE,39,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","V Kohli",9.5,4,FALSE,43,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"JP Faulkner","V Kohli",9.6,0,FALSE,43,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"SM Boland","S Dhawan",10.1,0,FALSE,43,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"SM Boland","S Dhawan",10.2,1,FALSE,44,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"SM Boland","V Kohli",10.3,0,FALSE,44,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",10.4,0,FALSE,44,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",10.5,1,FALSE,45,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","S Dhawan",10.6,1,FALSE,46,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"JP Faulkner","S Dhawan",11.1,0,FALSE,46,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","S Dhawan",11.2,0,FALSE,46,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","S Dhawan",11.3,4,FALSE,50,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","S Dhawan",11.4,1,FALSE,51,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","V Kohli",11.5,0,FALSE,51,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"JP Faulkner","V Kohli",11.6,0,FALSE,51,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"GJ Maxwell","S Dhawan",12.1,0,FALSE,51,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","S Dhawan",12.2,1,FALSE,52,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","V Kohli",12.3,1,FALSE,53,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"GJ Maxwell","S Dhawan",12.4,2,FALSE,55,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","S Dhawan",12.5,1,FALSE,56,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","V Kohli",12.6,0,FALSE,56,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JP Faulkner","S Dhawan",13.1,0,FALSE,56,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","S Dhawan",13.2,0,FALSE,56,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","S Dhawan",13.3,0,FALSE,56,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","S Dhawan",13.4,0,FALSE,56,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","S Dhawan",13.5,1,FALSE,57,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","V Kohli",13.6,1,FALSE,58,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"GJ Maxwell","V Kohli",14.1,1,FALSE,59,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"GJ Maxwell","S Dhawan",14.2,1,FALSE,60,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","V Kohli",14.3,0,FALSE,60,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"GJ Maxwell","V Kohli",14.4,1,FALSE,61,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"GJ Maxwell","S Dhawan",14.5,0,TRUE,62,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","V Kohli",14.6,0,FALSE,62,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"JP Faulkner","S Dhawan",15.1,1,FALSE,63,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","V Kohli",15.2,1,FALSE,64,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"JP Faulkner","S Dhawan",15.3,1,FALSE,65,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","V Kohli",15.4,1,FALSE,66,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"JP Faulkner","S Dhawan",15.5,0,FALSE,66,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"JP Faulkner","S Dhawan",15.6,1,FALSE,67,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"GJ Maxwell","S Dhawan",16.1,0,FALSE,67,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","S Dhawan",16.2,0,FALSE,67,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","S Dhawan",16.3,1,FALSE,68,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","V Kohli",16.4,1,FALSE,69,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"GJ Maxwell","S Dhawan",16.5,1,FALSE,70,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","V Kohli",16.6,1,FALSE,71,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",17.1,1,FALSE,72,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","S Dhawan",17.2,0,FALSE,72,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"SM Boland","S Dhawan",17.3,0,FALSE,72,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"SM Boland","S Dhawan",17.4,0,FALSE,72,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"SM Boland","S Dhawan",17.5,0,FALSE,72,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"SM Boland","S Dhawan",17.6,0,TRUE,73,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"SM Boland","S Dhawan",17.6,4,FALSE,77,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"MR Marsh","V Kohli",18.1,1,FALSE,78,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"MR Marsh","S Dhawan",18.2,0,FALSE,78,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"MR Marsh","S Dhawan",18.3,0,FALSE,78,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"MR Marsh","S Dhawan",18.4,1,FALSE,79,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"MR Marsh","V Kohli",18.5,1,FALSE,80,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"MR Marsh","S Dhawan",18.6,0,FALSE,80,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"SM Boland","V Kohli",19.1,2,FALSE,82,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",19.2,1,FALSE,83,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","S Dhawan",19.3,1,FALSE,84,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"SM Boland","V Kohli",19.4,0,FALSE,84,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",19.5,1,FALSE,85,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","S Dhawan",19.6,0,FALSE,85,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"MR Marsh","V Kohli",20.1,4,FALSE,89,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"MR Marsh","V Kohli",20.2,1,FALSE,90,0,"India",1,"field","Australia","3  wickets","Australia","Right","Fast"
"MR Marsh","S Dhawan",20.3,0,FALSE,90,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"MR Marsh","S Dhawan",20.4,0,FALSE,90,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"MR Marsh","S Dhawan",20.5,4,FALSE,94,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"MR Marsh","S Dhawan",20.6,0,FALSE,94,0,"India",1,"field","Australia","3  wickets","Australia","Left","Fast"
"SM Boland","V Kohli",21.1,0,FALSE,94,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",21.2,2,FALSE,96,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",21.3,0,FALSE,96,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",21.4,4,FALSE,100,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",21.5,2,FALSE,102,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"SM Boland","V Kohli",21.6,0,FALSE,102,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
"GJ Maxwell","S Dhawan",22.1,0,FALSE,102,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","S Dhawan",22.2,2,FALSE,104,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","S Dhawan",22.3,4,FALSE,108,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","S Dhawan",22.4,1,FALSE,109,0,"India",1,"field","Australia","3  wickets","Australia","Left","Spin"
"GJ Maxwell","V Kohli",22.5,1,FALSE,110,0,"India",1,"field","Australia","3  wickets","Australia","Right","Spin"
