"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"SH Johnson","RD Gaikwad",0.1,4,FALSE,4,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","RD Gaikwad",0.2,0,FALSE,4,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","RD Gaikwad",0.3,4,FALSE,8,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","RD Gaikwad",0.4,0,FALSE,8,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","RD Gaikwad",0.5,0,FALSE,8,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","RD Gaikwad",0.6,0,TRUE,13,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","RD Gaikwad",0.6,0,FALSE,13,0,"India",1,"field","India","  runs","India","Right","Spin"
"JR Hazlewood","Shubman Gill",1.1,0,FALSE,13,0,"India",1,"field","India","  runs","India","Right","Fast"
"JR Hazlewood","Shubman Gill",1.2,1,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Fast"
"JR Hazlewood","RD Gaikwad",1.3,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Fast"
"JR Hazlewood","RD Gaikwad",1.4,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Fast"
"JR Hazlewood","RD Gaikwad",1.5,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Fast"
"JR Hazlewood","RD Gaikwad",1.6,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Fast"
"SH Johnson","Shubman Gill",2.1,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","Shubman Gill",2.2,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","Shubman Gill",2.3,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","Shubman Gill",2.4,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","Shubman Gill",2.5,0,FALSE,14,0,"India",1,"field","India","  runs","India","Right","Spin"
"SH Johnson","Shubman Gill",2.6,1,FALSE,15,0,"India",1,"field","India","  runs","India","Right","Spin"
"JR Hazlewood","Shubman Gill",3.1,0,FALSE,15,0,"India",1,"field","India","  runs","India","Right","Fast"
"JR Hazlewood","Shubman Gill",3.2,1,FALSE,16,0,"India",1,"field","India","  runs","India","Right","Fast"
