"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"B Lee","V Sehwag",0.1,2,FALSE,2,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","V Sehwag",0.2,0,FALSE,2,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","V Sehwag",0.3,0,FALSE,2,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","V Sehwag",0.4,0,FALSE,2,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","V Sehwag",0.5,3,FALSE,5,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","SR Tendulkar",0.6,0,FALSE,5,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"GD McGrath","V Sehwag",1.1,0,FALSE,5,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"GD McGrath","V Sehwag",1.2,1,FALSE,6,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"GD McGrath","SR Tendulkar",1.3,0,FALSE,6,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"GD McGrath","SR Tendulkar",1.4,0,FALSE,6,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"GD McGrath","SR Tendulkar",1.5,0,FALSE,6,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"GD McGrath","SR Tendulkar",1.6,0,FALSE,6,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","V Sehwag",2.1,4,FALSE,10,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","V Sehwag",2.2,0,TRUE,11,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","V Sehwag",2.2,0,FALSE,11,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","V Sehwag",2.3,1,FALSE,12,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
"B Lee","SR Tendulkar",2.4,0,FALSE,12,0,"India",1,"bat","Australia","6  wickets","Australia","Right","Fast"
