"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"JR Hazlewood","KL Rahul",0.1,1,FALSE,1,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",0.2,0,FALSE,1,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",0.3,1,FALSE,2,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","KL Rahul",0.4,0,FALSE,2,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","KL Rahul",0.5,2,FALSE,4,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","KL Rahul",0.6,0,FALSE,4,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",1.1,0,FALSE,4,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",1.2,0,FALSE,4,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",1.3,0,FALSE,4,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",1.4,6,FALSE,10,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",1.5,0,FALSE,10,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","RG Sharma",1.6,4,FALSE,14,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","KL Rahul",2.1,6,FALSE,20,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","KL Rahul",2.2,0,FALSE,20,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","KL Rahul",2.3,1,FALSE,21,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","RG Sharma",2.4,0,FALSE,21,1,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","KL Rahul",2.5,4,FALSE,25,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"JR Hazlewood","KL Rahul",2.6,0,FALSE,25,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"A Zampa","V Kohli",3.1,0,FALSE,25,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","V Kohli",3.2,0,FALSE,25,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","V Kohli",3.3,0,FALSE,25,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","V Kohli",3.4,1,FALSE,26,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","KL Rahul",3.5,0,FALSE,26,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","KL Rahul",3.6,4,FALSE,30,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"NT Ellis","V Kohli",4.1,0,FALSE,30,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"NT Ellis","V Kohli",4.2,0,TRUE,31,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"NT Ellis","V Kohli",4.2,1,FALSE,32,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"NT Ellis","KL Rahul",4.3,2,FALSE,34,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"NT Ellis","KL Rahul",4.4,1,FALSE,35,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"NT Ellis","V Kohli",4.5,0,FALSE,35,2,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",4.6,0,FALSE,35,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"PJ Cummins","KL Rahul",5.1,1,FALSE,36,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","SA Yadav",5.2,0,FALSE,36,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","SA Yadav",5.3,4,FALSE,40,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","SA Yadav",5.4,0,FALSE,40,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","SA Yadav",5.5,6,FALSE,46,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"PJ Cummins","SA Yadav",5.6,0,FALSE,46,0,"India",1,"field","Australia","4  wickets","Australia","Right","Fast"
"A Zampa","KL Rahul",6.1,1,FALSE,47,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","SA Yadav",6.2,1,FALSE,48,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","KL Rahul",6.3,0,TRUE,49,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","KL Rahul",6.3,1,FALSE,50,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","SA Yadav",6.4,4,FALSE,54,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","SA Yadav",6.5,1,FALSE,55,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"A Zampa","KL Rahul",6.6,1,FALSE,56,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"C Green","KL Rahul",7.1,1,FALSE,57,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"C Green","SA Yadav",7.2,1,FALSE,58,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"C Green","KL Rahul",7.3,0,FALSE,58,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"C Green","KL Rahul",7.4,6,FALSE,64,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"C Green","KL Rahul",7.5,4,FALSE,68,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"C Green","KL Rahul",7.6,1,FALSE,69,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
"GJ Maxwell","KL Rahul",8.1,1,FALSE,70,0,"India",1,"field","Australia","4  wickets","Australia","Right","Spin"
