"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"Z Khan","MJ Clarke",0.1,0,FALSE,0,1,"Australia",1,"bat","India","2  wickets","India","Left","Fast"
"Z Khan","RT Ponting",0.2,0,TRUE,1,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","RT Ponting",0.2,0,FALSE,1,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","RT Ponting",0.3,0,FALSE,1,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","RT Ponting",0.4,0,TRUE,2,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","RT Ponting",0.4,0,FALSE,2,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","RT Ponting",0.5,0,FALSE,2,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","RT Ponting",0.6,0,TRUE,3,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.1,2,FALSE,5,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.2,0,TRUE,6,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.2,0,FALSE,6,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.3,0,FALSE,6,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.4,0,FALSE,6,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.5,0,TRUE,7,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.5,0,TRUE,8,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.5,2,FALSE,10,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.6,0,TRUE,11,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"RP Singh","RT Ponting",1.6,4,FALSE,15,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","AC Gilchrist",2.1,1,FALSE,16,0,"Australia",1,"bat","India","2  wickets","India","Left","Fast"
"Z Khan","RT Ponting",2.2,0,FALSE,16,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","RT Ponting",2.3,1,FALSE,17,0,"Australia",1,"bat","India","2  wickets","India","Right","Fast"
"Z Khan","AC Gilchrist",2.4,0,FALSE,17,0,"Australia",1,"bat","India","2  wickets","India","Left","Fast"
"Z Khan","AC Gilchrist",2.5,0,FALSE,17,0,"Australia",1,"bat","India","2  wickets","India","Left","Fast"
