"baller","batter","balls","runsperball","extra","total_score","wickets","country","innings","toss_decision","toss_winner","margin","match_winner","batter_style","bowler_style"
"KW Richardson","YBK Jaiswal",0.1,0,TRUE,1,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","YBK Jaiswal",0.1,1,FALSE,2,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","RD Gaikwad",0.2,0,FALSE,2,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"KW Richardson","RD Gaikwad",0.3,0,TRUE,4,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"KW Richardson","YBK Jaiswal",0.3,0,TRUE,5,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","YBK Jaiswal",0.3,0,FALSE,5,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","YBK Jaiswal",0.4,4,FALSE,9,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","YBK Jaiswal",0.5,1,FALSE,10,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","RD Gaikwad",0.6,4,FALSE,14,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","YBK Jaiswal",1.1,0,FALSE,14,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"JP Behrendorff","YBK Jaiswal",1.2,0,FALSE,14,1,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"JP Behrendorff","Ishan Kishan",1.3,0,FALSE,14,0,"India",1,"field","Australia","5  wickets","Australia","Left","Fast"
"JP Behrendorff","Ishan Kishan",1.4,0,TRUE,18,0,"India",1,"field","Australia","5  wickets","Australia","Left","Fast"
"JP Behrendorff","Ishan Kishan",1.5,0,FALSE,18,0,"India",1,"field","Australia","5  wickets","Australia","Left","Fast"
"JP Behrendorff","Ishan Kishan",1.6,0,FALSE,18,0,"India",1,"field","Australia","5  wickets","Australia","Left","Fast"
"KW Richardson","RD Gaikwad",2.1,0,TRUE,23,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"KW Richardson","RD Gaikwad",2.1,0,FALSE,23,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"KW Richardson","RD Gaikwad",2.2,1,FALSE,24,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"KW Richardson","Ishan Kishan",2.3,0,FALSE,24,2,"India",1,"field","Australia","5  wickets","Australia","Left","Fast"
"KW Richardson","SA Yadav",2.4,0,FALSE,24,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"KW Richardson","SA Yadav",2.5,0,FALSE,24,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"KW Richardson","SA Yadav",2.6,1,FALSE,25,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","SA Yadav",3.1,0,TRUE,26,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","SA Yadav",3.1,0,FALSE,26,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","SA Yadav",3.2,0,FALSE,26,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","SA Yadav",3.3,0,FALSE,26,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","SA Yadav",3.4,0,FALSE,26,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","SA Yadav",3.5,0,FALSE,26,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","SA Yadav",3.6,0,FALSE,26,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"NT Ellis","RD Gaikwad",4.1,0,FALSE,26,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","RD Gaikwad",4.2,1,FALSE,27,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",4.3,6,FALSE,33,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",4.4,0,FALSE,33,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",4.5,0,FALSE,33,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",4.6,6,FALSE,39,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"JP Behrendorff","RD Gaikwad",5.1,0,FALSE,39,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","RD Gaikwad",5.2,0,FALSE,39,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","RD Gaikwad",5.3,4,FALSE,43,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","RD Gaikwad",5.4,0,FALSE,43,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","RD Gaikwad",5.5,0,FALSE,43,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","RD Gaikwad",5.6,0,FALSE,43,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"T Sangha","SA Yadav",6.1,4,FALSE,47,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","SA Yadav",6.2,1,FALSE,48,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","RD Gaikwad",6.3,1,FALSE,49,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","SA Yadav",6.4,0,FALSE,49,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","SA Yadav",6.5,4,FALSE,53,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","SA Yadav",6.6,1,FALSE,54,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"AM Hardie","SA Yadav",7.1,1,FALSE,55,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",7.2,1,FALSE,56,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","SA Yadav",7.3,4,FALSE,60,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","SA Yadav",7.4,4,FALSE,64,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","SA Yadav",7.5,1,FALSE,65,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",7.6,1,FALSE,66,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"T Sangha","RD Gaikwad",8.1,1,FALSE,67,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","SA Yadav",8.2,0,FALSE,67,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","SA Yadav",8.3,1,FALSE,68,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","RD Gaikwad",8.4,0,FALSE,68,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","RD Gaikwad",8.5,4,FALSE,72,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","RD Gaikwad",8.6,2,FALSE,74,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",9.1,0,FALSE,74,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",9.2,4,FALSE,78,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",9.3,1,FALSE,79,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","RD Gaikwad",9.4,0,FALSE,79,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","RD Gaikwad",9.5,1,FALSE,80,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","SA Yadav",9.6,0,FALSE,80,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"AM Hardie","RD Gaikwad",10.1,1,FALSE,81,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","SA Yadav",10.2,0,FALSE,81,3,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","Tilak Varma",10.3,0,FALSE,81,0,"India",1,"field","Australia","5  wickets","Australia","right","fast"
"AM Hardie","Tilak Varma",10.4,1,FALSE,82,0,"India",1,"field","Australia","5  wickets","Australia","right","fast"
"AM Hardie","RD Gaikwad",10.5,2,FALSE,84,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",10.6,4,FALSE,88,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"KW Richardson","Tilak Varma",11.1,4,FALSE,92,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","Tilak Varma",11.2,0,FALSE,92,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","Tilak Varma",11.3,4,FALSE,96,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","Tilak Varma",11.4,1,FALSE,97,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"KW Richardson","RD Gaikwad",11.5,0,FALSE,97,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"KW Richardson","RD Gaikwad",11.6,4,FALSE,101,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"T Sangha","Tilak Varma",12.1,1,FALSE,102,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"T Sangha","RD Gaikwad",12.2,1,FALSE,103,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","Tilak Varma",12.3,0,FALSE,103,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"T Sangha","Tilak Varma",12.4,0,TRUE,104,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"T Sangha","Tilak Varma",12.4,1,FALSE,105,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"T Sangha","RD Gaikwad",12.5,4,FALSE,109,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","RD Gaikwad",12.6,4,FALSE,113,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"AM Hardie","Tilak Varma",13.1,1,FALSE,114,0,"India",1,"field","Australia","5  wickets","Australia","right","fast"
"AM Hardie","RD Gaikwad",13.2,2,FALSE,116,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",13.3,4,FALSE,120,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",13.4,0,TRUE,121,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",13.4,0,TRUE,122,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",13.4,4,FALSE,126,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",13.5,1,FALSE,127,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","Tilak Varma",13.6,0,TRUE,128,0,"India",1,"field","Australia","5  wickets","Australia","right","fast"
"AM Hardie","Tilak Varma",13.6,4,FALSE,132,0,"India",1,"field","Australia","5  wickets","Australia","right","fast"
"T Sangha","RD Gaikwad",14.1,0,FALSE,132,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","RD Gaikwad",14.2,4,FALSE,136,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","RD Gaikwad",14.3,6,FALSE,142,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","RD Gaikwad",14.4,1,FALSE,143,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"T Sangha","Tilak Varma",14.5,0,FALSE,143,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"T Sangha","Tilak Varma",14.6,0,FALSE,143,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","RD Gaikwad",15.1,1,FALSE,144,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","Tilak Varma",15.2,1,FALSE,145,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","RD Gaikwad",15.3,1,FALSE,146,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","Tilak Varma",15.4,0,FALSE,146,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","Tilak Varma",15.5,1,FALSE,147,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","RD Gaikwad",15.6,1,FALSE,148,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"JP Behrendorff","RD Gaikwad",16.1,2,FALSE,150,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","RD Gaikwad",16.2,1,FALSE,151,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","Tilak Varma",16.3,1,FALSE,152,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"JP Behrendorff","RD Gaikwad",16.4,1,FALSE,153,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"JP Behrendorff","Tilak Varma",16.5,1,FALSE,154,0,"India",1,"field","Australia","5  wickets","Australia","right","Fast"
"JP Behrendorff","RD Gaikwad",16.6,1,FALSE,155,0,"India",1,"field","Australia","5  wickets","Australia","Right","Fast"
"AM Hardie","RD Gaikwad",17.1,6,FALSE,161,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",17.2,0,TRUE,162,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",17.2,6,FALSE,168,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",17.3,4,FALSE,172,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",17.4,0,FALSE,172,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",17.5,6,FALSE,178,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"AM Hardie","RD Gaikwad",17.6,2,FALSE,180,0,"India",1,"field","Australia","5  wickets","Australia","Right","fast"
"NT Ellis","Tilak Varma",18.1,0,TRUE,181,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","Tilak Varma",18.1,0,TRUE,182,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","Tilak Varma",18.1,1,FALSE,183,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","RD Gaikwad",18.2,1,FALSE,184,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"NT Ellis","Tilak Varma",18.3,0,FALSE,184,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","Tilak Varma",18.4,2,FALSE,186,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","Tilak Varma",18.5,4,FALSE,190,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"NT Ellis","Tilak Varma",18.6,2,FALSE,192,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"GJ Maxwell","RD Gaikwad",19.1,6,FALSE,198,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"GJ Maxwell","RD Gaikwad",19.2,4,TRUE,203,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"GJ Maxwell","RD Gaikwad",19.2,1,FALSE,204,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"GJ Maxwell","Tilak Varma",19.3,1,FALSE,205,0,"India",1,"field","Australia","5  wickets","Australia","right","Spin"
"GJ Maxwell","RD Gaikwad",19.4,0,TRUE,206,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"GJ Maxwell","RD Gaikwad",19.4,6,FALSE,212,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"GJ Maxwell","RD Gaikwad",19.5,6,FALSE,218,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"GJ Maxwell","RD Gaikwad",19.6,4,FALSE,222,0,"India",1,"field","Australia","5  wickets","Australia","Right","Spin"
"Arshdeep Singh","TM Head",0.1,4,FALSE,4,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","fast"
"Arshdeep Singh","TM Head",0.2,0,FALSE,4,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","fast"
"Arshdeep Singh","TM Head",0.3,0,FALSE,4,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","fast"
"Arshdeep Singh","TM Head",0.4,4,FALSE,8,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","fast"
"Arshdeep Singh","TM Head",0.5,0,FALSE,8,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","fast"
"Arshdeep Singh","TM Head",0.6,1,FALSE,9,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","fast"
"M Prasidh Krishna","TM Head",1.1,4,FALSE,13,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","Fast"
"M Prasidh Krishna","TM Head",1.2,0,FALSE,13,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","Fast"
"M Prasidh Krishna","TM Head",1.3,0,FALSE,13,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","Fast"
"M Prasidh Krishna","TM Head",1.4,4,FALSE,17,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","Fast"
"M Prasidh Krishna","TM Head",1.5,4,FALSE,21,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","Fast"
"M Prasidh Krishna","TM Head",1.6,4,FALSE,25,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","Fast"
"Ravi Bishnoi","AM Hardie",2.1,4,FALSE,29,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Ravi Bishnoi","AM Hardie",2.2,2,FALSE,31,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Ravi Bishnoi","AM Hardie",2.3,0,FALSE,31,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Ravi Bishnoi","AM Hardie",2.4,2,FALSE,33,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Ravi Bishnoi","AM Hardie",2.5,0,TRUE,34,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Ravi Bishnoi","AM Hardie",2.5,0,TRUE,36,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Ravi Bishnoi","AM Hardie",2.6,4,FALSE,40,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Avesh Khan","TM Head",3.1,1,FALSE,41,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","fast"
"Avesh Khan","AM Hardie",3.2,0,FALSE,41,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Avesh Khan","AM Hardie",3.3,0,FALSE,41,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Avesh Khan","AM Hardie",3.4,0,TRUE,42,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Avesh Khan","AM Hardie",3.4,0,FALSE,42,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Avesh Khan","AM Hardie",3.5,4,FALSE,46,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Avesh Khan","AM Hardie",3.6,0,FALSE,46,0,"Australia",2,"field","Australia","5  wickets","Australia","right","fast"
"Arshdeep Singh","TM Head",4.1,1,FALSE,47,0,"Australia",2,"field","Australia","5  wickets","Australia","Right","fast"
